ProbeID,GSM2714567,GSM2714568,GSM2714569,GSM2714570,GSM2714571,GSM2714572,GSM2714573,GSM2714574,GSM2714575,GSM2714576,GSM2714577,GSM2714578,GSM2714579,GSM2714580,GSM2714581,GSM2714582,GSM2714583,GSM2714584,GSM2714585,GSM2714586,GSM2714587,GSM2714588,GSM2714589,GSM2714590,GSM2714591,GSM2714592,GSM2714593,GSM2714594,GSM2714595,GSM2714596,GSM2714597,GSM2714598,GSM2714599,GSM2714600,GSM2714601,GSM2714602,GSM2714603,GSM2714604,GSM2714605,GSM2714606,GSM2714607,GSM2714608,GSM2714609,GSM2714610,GSM2714611,GSM2714612,GSM2714613,GSM2714614,GSM2714615,GSM2714616,GSM2714617,GSM2714618,GSM2714619,GSM2714620,GSM2714621,GSM2714622,GSM2714623,GSM2714624,GSM2714625,GSM2714626,GSM2714627,GSM2714628,GSM2714629,GSM2714630,GSM2714631,GSM2714632,GSM2714633,GSM2714634,GSM2714635,GSM2714636,GSM2714637,GSM2714638,GSM2714639,GSM2714640,GSM2714641,GSM2714642,GSM2714643,GSM2714644,GSM2714645,GSM2714646,GSM2714647,GSM2714648,GSM2714649,GSM2714650,GSM2714651,GSM2714652,GSM2714653,GSM2714654,GSM2714655,GSM2714656,GSM2714657,GSM2714658,GSM2714659,GSM2714660,GSM2714661,GSM2714662,GSM2714663,GSM2714664,GSM2714665,GSM2714666,GSM2714667,GSM2714668
cg24989962,0.163108978,0.233261105,0.336200643,0.064693902,0.193155556,0.153246753,0.133986591,0.129154968,0.24375,0.253232243,0.079373829,0.163793828,0.098449026,0.237012739,0.117893327,0.169784602,0.358004125,0.545832823,0.152151604,0.115215669,0.208797289,0.238757563,0.108556351,0.201067116,0.328117767,0.198268188,0.062012625,0.194649743,0.271349972,0.153852116,0.132807253,0.31200353,0.119721231,0.169575432,0.096716722,0.245980707,0.110035312,0.176878934,0.193150685,0.502073715,0.345547432,0.192100977,0.19581749,0.357074194,0.294350541,0.228284914,0.193820903,0.378815081,0.287226875,0.24375244,0.223091977,0.237547537,0.710124719,0.241076971,0.177531961,0.119170016,0.258073628,0.175232501,0.165041398,0.261148649,0.201988584,0.269023271,0.168462644,0.101817471,0.086280715,0.232263179,0.178075185,0.176491352,0.310625047,0.2047096,0.178064198,0.277526085,0.122055348,0.206935316,0.421455433,0.203233256,0.132494449,0.149623588,0.135522326,0.241479209,0.086077219,0.237617725,0.273956917,0.443275691,0.3629468,0.385226873,0.130325605,0.142303719,0.206956765,0.489474015,0.156052992,0.167063303,0.237756714,0.237311092,0.234477243,0.260133508,0.239386792,0.201977046,0.220338983,0.108532045,0.240620443,0.247956098
cg25116388,0.131053621,0.194470046,0.169600144,0.109288963,0.228167452,0.212288413,0.12263019,0.122241087,0.214969692,0.20403436,0.259344716,0.111949765,0.064639062,0.119607452,0.12694046,0.140013035,0.234830074,0.085714286,0.148824601,0.10556941,0.165895497,0.170973668,0.129758494,0.137888289,0.364687068,0.144954128,0.128697457,0.342262129,0.237799344,0.087456951,0.16080402,0.119976094,0.145923745,0.139027373,0.131437599,0.256861443,0.133827466,0.263428252,0.181669079,0.104100661,0.354660573,0.264787066,0.158886634,0.147184254,0.162031314,0.239385066,0.184601691,0.340118471,0.100051894,0.249159555,0.148265955,0.154529915,0.254859869,0.160870822,0.15683494,0.089199863,0.083385896,0.172851225,0.130871773,0.150070891,0.270292627,0.183167752,0.136606433,0.432743868,0.085301,0.241375194,0.141101739,0.134091448,0.135056029,0.151808288,0.125323276,0.212148962,0.116028161,0.162200415,0.148699455,0.276652049,0.171101185,0.173508197,0.160148778,0.159983566,0.139053254,0.198593074,0.164792778,0.135479097,0.093754024,0.071086669,0.102287355,0.298537502,0.079717551,0.109680742,0.109329446,0.148871767,0.170661196,0.167257264,0.223871834,0.175834085,0.172754195,0.127224487,0.151642869,0.242062044,0.183161004,0.360444705
cg25307168,0.428459515,0.352365416,0.563664256,0.700385109,0.330595483,0.412451362,0.605143043,0.583004887,0.484534726,0.476490325,0.423174851,0.236594935,0.580580581,0.516174453,0.232050312,0.375712312,0.556337285,0.548011844,0.309491556,0.485096648,0.370063404,0.415414017,0.348197726,0.50379812,0.579102373,0.465310601,0.047573479,0.573007299,0.550708793,0.645262456,0.475086255,0.577370628,0.585061511,0.302422808,0.116129821,0.428092873,0.496987059,0.4958168,0.268278608,0.548475271,0.566616606,0.484191344,0.482479277,0.566938162,0.472541085,0.489849246,0.310792952,0.556948424,0.529074144,0.506697006,0.509268525,0.433665099,0.570587967,0.368832732,0.360816145,0.596096033,0.560367343,0.459461758,0.448294605,0.488377174,0.487855622,0.380544587,0.504993099,0.510435826,0.596229561,0.435753168,0.385035113,0.514674057,0.50375432,0.433897135,0.39332713,0.421131942,0.216177523,0.425299723,0.512564226,0.509535,0.421499457,0.433255833,0.381695878,0.454345491,0.231869594,0.393040694,0.482546431,0.554813309,0.538789202,0.51249356,0.513007652,0.261586331,0.574444729,0.519317809,0.545319398,0.270880361,0.401447405,0.443936687,0.502325581,0.437418912,0.393811295,0.292475524,0.459235299,0.314996046,0.300859725,0.287245309
cg25599538,0.048502632,0.07998898,0.038751434,0.215547996,0.050352165,0.054586563,0.028684232,0.045344265,0.212214605,0.214602184,0.463786226,0.052652137,0.422941435,0.050406259,0.080630089,0.032634481,0.053360227,0.055856553,0.049210295,0.027775824,0.136200332,0.136621162,0.040740958,0.08636861,0.04157249,0.096626292,0.019630909,0.055551609,0.472121711,0.057177371,0.046308312,0.058971142,0.023029355,0.062272442,0.027343209,0.12791653,0.01845292,0.154350376,0.126095161,0.027224383,0.027618039,0.045248869,0.036334182,0.045078261,0.106493863,0.108255452,0.039763175,0.018884653,0.1218278,0.081853964,0.060980287,0.049496312,0.581877683,0.149329173,0.084154236,0.04226583,0.020089091,0.061936495,0.056872038,0.151503165,0.067863195,0.129970833,0.049661231,0.030682306,0.0203601,0.109721868,0.040100061,0.512362311,0.1860625,0.134783192,0.058982827,0.119301343,0.037795467,0.087135457,0.04079616,0.089939116,0.035752656,0.023897635,0.033098592,0.110273973,0.028703512,0.04671464,0.034729448,0.052024107,0.566860923,0.571854319,0.041349844,0.069974555,0.032347445,0.046086843,0.17209411,0.053523823,0.158921827,0.042465753,0.033524839,0.237356263,0.056194228,0.031753232,0.077148628,0.061106781,0.051462622,0.092524668
cg25640822,0.112478157,0.185563624,0.493244032,0.5230791,0.127345487,0.10425184,0.130052963,0.081809432,0.225734687,0.241162361,0.048241091,0.134194151,0.299707152,0.553201397,0.092084548,0.152882486,0.204036922,0.611399579,0.18592368,0.113857968,0.1683742,0.208665262,0.127894125,0.488718594,0.387741299,0.189860128,0.073618957,0.19286424,0.394876419,0.139548271,0.149430991,0.165267831,0.281965457,0.114893754,0.078490033,0.254266715,0.059881364,0.165086606,0.135411853,0.15439964,0.081661945,0.161470985,0.140011032,0.164837345,0.113776583,0.194726038,0.162743915,0.185920769,0.578851936,0.288260732,0.258753619,0.173864934,0.743102731,0.161072261,0.17094332,0.311042042,0.197960999,0.14467355,0.11853399,0.188610569,0.272057676,0.230311004,0.516319037,0.470771545,0.059469549,0.171204264,0.099089091,0.528667937,0.516985382,0.122546084,0.157273342,0.264732179,0.089491899,0.146218015,0.485915656,0.183470123,0.120122003,0.204296251,0.122696582,0.205414522,0.12835443,0.140471839,0.162022518,0.250823667,0.650525231,0.636420539,0.172893109,0.177542101,0.100406758,0.556303283,0.17134979,0.096848528,0.178306174,0.14733416,0.207777778,0.262712314,0.177295002,0.116112625,0.184701271,0.126747196,0.155759052,0.103764922
cg25682299,0.097633816,0.10048483,0.083038869,0.061310297,0.083691676,0.091105088,0.072948148,0.097664271,0.115445626,0.090250502,0.044848085,0.077082886,0.060163634,0.086691353,0.087437124,0.091423358,0.089850951,0.3544676,0.081749822,0.194215239,0.098572132,0.085791286,0.054756073,0.285528102,0.099173554,0.101124977,0.089366957,0.082313212,0.125421853,0.065634819,0.091479924,0.072409223,0.053448276,0.061599871,0.07427557,0.088768116,0.069966122,0.086134757,0.102677394,0.074392848,0.078207765,0.090202495,0.086093612,0.10186722,0.082085525,0.117020658,0.063947298,0.213215571,0.286254936,0.120760574,0.079032974,0.077387802,0.089520577,0.09279091,0.085687585,0.0686011,0.067545086,0.090328467,0.083388528,0.073662551,0.090072853,0.102511603,0.079608399,0.060594111,0.054517134,0.092798957,0.0739915,0.14438182,0.331978808,0.067982063,0.090149752,0.134902699,0.075512652,0.108985335,0.08180469,0.097171693,0.094801542,0.05929431,0.081642792,0.108183486,0.071527094,0.089597527,0.067395987,0.23726063,0.423494024,0.433949427,0.068871463,0.105471019,0.071781345,0.128283736,0.077477614,0.092058223,0.095643338,0.103029948,0.101098492,0.116453794,0.101549973,0.088128233,0.089707092,0.09128868,0.101980361,0.066831433
cg25951981,0.107413894,0.173160173,0.151181921,0.754375,0.170608514,0.146115224,0.098034006,0.466735279,0.211479914,0.211121937,0.585277209,0.097697781,0.547090266,0.087902211,0.041932701,0.130561076,0.119996344,0.047840703,0.119148231,0.120615486,0.176991691,0.125774178,0.063022378,0.343048222,0.376558794,0.152076112,0.034677816,0.34723963,0.277774053,0.500814498,0.126126751,0.121635166,0.526523,0.108204346,0.059822981,0.204612077,0.287113647,0.17131738,0.147290248,0.099783456,0.061815117,0.167256707,0.15051652,0.163797935,0.120443085,0.173737522,0.094977491,0.063350435,0.354285714,0.156090515,0.152095141,0.259387177,0.583886781,0.165099179,0.121231857,0.195603952,0.276143498,0.075826087,0.132450331,0.12735386,0.10480995,0.199532281,0.064982295,0.311612364,0.316429861,0.144834168,0.083007117,0.410670063,0.334616273,0.065487328,0.110310142,0.191345902,0.046197787,0.138672214,0.084247477,0.155816509,0.110772745,0.114176356,0.056390977,0.171575586,0.07596862,0.110706023,0.147844084,0.251735219,0.472117912,0.289352562,0.237603606,0.084780305,0.05232605,0.384762756,0.05040478,0.093370251,0.143351851,0.167940979,0.27830306,0.185516407,0.127579027,0.105093488,0.158335076,0.120144962,0.10489418,0.062959434
cg25993718,0.270373921,0.254704554,0.434862937,0.734511775,0.295691064,0.348587147,0.643398785,0.598694407,0.361653674,0.366377637,0.356262477,0.160367485,0.546511628,0.314712724,0.129360218,0.200887523,0.539497307,0.528541841,0.20681746,0.276603217,0.250132255,0.317882433,0.271302922,0.308593594,0.530118941,0.317161319,0.094835014,0.474290675,0.381886943,0.66002293,0.304470626,0.52964865,0.544761596,0.249741633,0.130927788,0.30496563,0.416341487,0.354712384,0.22525988,0.575435532,0.650320961,0.343757839,0.336314546,0.602898423,0.272360044,0.364982325,0.204392217,0.547048301,0.489361702,0.398207618,0.355615209,0.49709105,0.604447405,0.271409922,0.227130643,0.55208936,0.514126562,0.305405937,0.277786919,0.41332712,0.371880651,0.311580206,0.481374595,0.482226003,0.672643469,0.311839659,0.239362657,0.512163771,0.414847162,0.265464861,0.292292862,0.288836545,0.218048455,0.252512871,0.450146686,0.381525048,0.230128903,0.261984351,0.190032397,0.312372086,0.159931109,0.274286708,0.339459354,0.502380029,0.439459248,0.438685593,0.454974799,0.258813634,0.58357783,0.344939531,0.45410261,0.214730032,0.22759627,0.330722636,0.356201578,0.321701487,0.232147914,0.412426148,0.312760574,0.177005391,0.215743337,0.351358578
cg26124980,0.098879774,0.121636667,0.070679512,0.027458088,0.10978342,0.079253889,0.055876686,0.059193845,0.19747676,0.17544576,0.029735502,0.078397621,0.023732562,0.068715357,0.043803259,0.058564658,0.089010373,0.030225989,0.092365816,0.032995979,0.095892047,0.108495453,0.07777295,0.073074996,0.075737038,0.109989981,0.030685644,0.078482914,0.097110641,0.038638517,0.083998349,0.08497293,0.02596309,0.091694827,0.040608457,0.161135081,0.039649187,0.156993413,0.108646617,0.085498489,0.054483453,0.109782275,0.102717642,0.090787529,0.079392693,0.130625041,0.098025868,0.067089326,0.070782128,0.160600662,0.131038647,0.149444774,0.0628637,0.127747666,0.117854002,0.06756976,0.026804485,0.077816575,0.067933307,0.14270081,0.122232916,0.184453719,0.058594397,0.050089865,0.043924102,0.118477724,0.056955684,0.031294678,0.079416036,0.119139233,0.067637565,0.174941336,0.028547165,0.08836315,0.061526419,0.104977753,0.085162095,0.054652413,0.055488316,0.160886173,0.074147415,0.150016082,0.147985164,0.109006928,0.052737559,0.023113473,0.04487475,0.067697267,0.038578121,0.032993756,0.040158059,0.085098558,0.121694568,0.11774924,0.093124056,0.173180332,0.095380924,0.088332692,0.114736561,0.077381375,0.098686567,0.048158482
cg26332560,0.413468168,0.344532191,0.479539902,0.783885285,0.292470233,0.361093282,0.605741297,0.54825625,0.353674216,0.413550919,0.45845851,0.176912752,0.596702537,0.428883721,0.126451773,0.2585208,0.506418788,0.542702121,0.236204147,0.25270651,0.27678654,0.302422145,0.197009381,0.384526034,0.525763313,0.433346978,0.05309966,0.534227809,0.3713244,0.687925669,0.368408987,0.524310967,0.569717548,0.204345088,0.066283112,0.33963313,0.187721548,0.380039694,0.158571146,0.546287675,0.558017493,0.343897996,0.331137366,0.49695021,0.170813243,0.366100247,0.199427248,0.535936519,0.46784468,0.402810164,0.415994698,0.455640804,0.59165474,0.294921018,0.254127871,0.603589886,0.53047658,0.312085483,0.362794661,0.409172189,0.412442922,0.288016113,0.457575758,0.449083999,0.577601786,0.298306746,0.236706993,0.463962691,0.44180115,0.247667613,0.289065958,0.310954625,0.096726803,0.27027027,0.428191489,0.408599484,0.255209891,0.287652915,0.199230658,0.377409497,0.137705519,0.313524291,0.377239579,0.495482735,0.513300907,0.411074399,0.436798912,0.227700069,0.59796145,0.407796422,0.43123874,0.22974359,0.323087255,0.3162539,0.406674796,0.301673496,0.306987325,0.457492208,0.388586564,0.191374221,0.225206715,0.258230364
cg26410450,0.26372304,0.245478583,0.52417674,0.797918134,0.196818766,0.205249429,0.64842119,0.475631769,0.338957387,0.286548411,0.170980983,0.159325929,0.56968439,0.5028776,0.102360365,0.20643681,0.321549852,0.658693167,0.206010864,0.388612827,0.235870474,0.281434507,0.148457258,0.51928912,0.620238404,0.314399469,0.051264812,0.562622555,0.506739271,0.776996805,0.27737467,0.592107631,0.496332128,0.158011445,0.070345375,0.261624936,0.316323654,0.307459816,0.153376019,0.602293791,0.468906362,0.323482377,0.316971106,0.592546851,0.132481023,0.314461883,0.200041203,0.515917422,0.521453397,0.341062025,0.397418905,0.243609251,0.681083443,0.222375782,0.22677491,0.724714451,0.463497255,0.240274008,0.271091857,0.470769768,0.348242605,0.26768747,0.499728054,0.489344954,0.480675769,0.239177343,0.209141078,0.527248161,0.495033195,0.256311963,0.260600194,0.30915915,0.149556318,0.251745735,0.430417495,0.395082222,0.151484011,0.275418502,0.242154405,0.333302037,0.097552273,0.268936645,0.26799237,0.576923077,0.606153636,0.591096833,0.458731339,0.278367189,0.633947237,0.442888827,0.56950726,0.174345945,0.255883097,0.259934073,0.372978063,0.315533981,0.217374152,0.10079096,0.329828161,0.177852137,0.210361795,0.20530843
cg26554592,0.167730479,0.209528054,0.386026306,0.719368237,0.232327051,0.204283267,0.628561518,0.557608042,0.301154555,0.303889255,0.469475915,0.133998802,0.50012219,0.268519949,0.082627316,0.124896575,0.158199393,0.50085973,0.153984895,0.29274287,0.174622603,0.208551624,0.167451406,0.36436768,0.491643,0.195091969,0.061720067,0.426317162,0.400216784,0.686705978,0.141376195,0.496249062,0.515463918,0.178029576,0.091288725,0.231520382,0.373575011,0.20592849,0.195907983,0.387236287,0.47730006,0.190547346,0.162919552,0.566513331,0.256417881,0.216455026,0.20334364,0.408316216,0.456633997,0.239054149,0.236029138,0.447138189,0.593442085,0.211830023,0.20727003,0.588467358,0.448834415,0.161658842,0.165589285,0.412320667,0.223233144,0.275538139,0.443460651,0.47911653,0.661689325,0.197430853,0.167083206,0.52425722,0.443132751,0.196286877,0.227635447,0.251536256,0.119349427,0.166528239,0.420296862,0.226055705,0.157084612,0.160909531,0.121673426,0.186957726,0.116350246,0.186704088,0.236554775,0.410081578,0.483672773,0.492713894,0.412945209,0.166017358,0.568376438,0.418171206,0.381808308,0.152191493,0.173833184,0.228089778,0.204819277,0.27581031,0.132913256,0.510414138,0.205052153,0.125333511,0.162587413,0.089044107
cg26565021,0.171228517,0.241745731,0.41090031,0.608339973,0.21845063,0.130789275,0.570657432,0.114520958,0.359373009,0.334649179,0.035231888,0.144263597,0.347765558,0.141260235,0.08664703,0.115986159,0.535746336,0.649768491,0.173825992,0.435901639,0.183513529,0.241965037,0.171834927,0.486983865,0.629858789,0.207210462,0.043651137,0.587671352,0.431015068,0.675577157,0.164134196,0.174796186,0.044150773,0.148010907,0.068883219,0.259895052,0.062384706,0.249694915,0.220863455,0.147829886,0.11687164,0.200761305,0.162008427,0.486819216,0.13985426,0.296152734,0.189934528,0.575857591,0.52289604,0.260529117,0.267580453,0.25311261,0.644155168,0.290904702,0.223268412,0.135204082,0.519119958,0.186464684,0.126221498,0.450393863,0.189105935,0.313940857,0.487183059,0.522533976,0.533966465,0.310970182,0.126871787,0.53109043,0.514439846,0.142251894,0.208421183,0.265074279,0.055667805,0.164953677,0.061080074,0.274739105,0.081794364,0.17405872,0.097962066,0.240793408,0.072264897,0.206315012,0.261133827,0.519686916,0.601105185,0.553742234,0.466228585,0.166613017,0.388707926,0.540982374,0.528583993,0.13481031,0.207715514,0.213533835,0.17478772,0.309063493,0.124906007,0.095715855,0.214152236,0.088317996,0.186681413,0.171926791
cg27058486,0.183980777,0.220765027,0.246395279,0.578133256,0.207665828,0.141731709,0.645905981,0.145108151,0.384527873,0.297010117,0.143151108,0.126047787,0.596453078,0.181528455,0.105006286,0.146609941,0.50008242,0.61015878,0.162504481,0.438340054,0.203512513,0.217482413,0.152730375,0.494845864,0.590093117,0.22998243,0.053123802,0.593237539,0.406671846,0.622244103,0.167398605,0.164312534,0.08138712,0.135777546,0.096704149,0.244225163,0.0845025,0.31068661,0.244165171,0.381892855,0.32418293,0.201919336,0.21797893,0.546808511,0.169848336,0.277961403,0.208361807,0.514405448,0.510036302,0.327150197,0.254484861,0.267654931,0.649194805,0.22446943,0.268041921,0.08062125,0.50356066,0.208236337,0.133490129,0.454679552,0.181067251,0.287556457,0.500503663,0.51972964,0.522970268,0.272220831,0.146453927,0.543191736,0.507074739,0.19950291,0.19552257,0.315956323,0.15913179,0.204191709,0.166588235,0.283215398,0.137237762,0.162367685,0.153115569,0.204694283,0.137264313,0.23443156,0.304368521,0.514449768,0.586791029,0.573342992,0.464552239,0.159422095,0.505163172,0.514845606,0.560222672,0.195922747,0.213848237,0.225973254,0.220871386,0.32166065,0.177392411,0.133444356,0.216056445,0.128934664,0.194387052,0.127117343
cg27176138,0.139661427,0.13471466,0.122319657,0.174981507,0.152411348,0.148848559,0.116346154,0.124840944,0.185387895,0.179173151,0.082314653,0.108391955,0.096034087,0.102495336,0.081581341,0.090694356,0.107754011,0.380664543,0.147062596,0.091549296,0.140140747,0.13980079,0.092380641,0.327437574,0.239894035,0.118167621,0.080697719,0.272968242,0.158712745,0.323268032,0.153083401,0.153245943,0.091735791,0.135476159,0.087843263,0.122286963,0.094487647,0.12399459,0.154099419,0.116704491,0.114802487,0.143833388,0.146905295,0.138818869,0.115206531,0.168476612,0.100550122,0.119018066,0.289623968,0.1523267,0.142658492,0.137717973,0.511539614,0.124364666,0.138576559,0.115583923,0.101042718,0.128278645,0.110103806,0.169191213,0.120879813,0.177921904,0.118248387,0.213655125,0.096781574,0.196053426,0.112406932,0.13930066,0.384855095,0.174912375,0.136711344,0.205264453,0.111706465,0.092200143,0.244842829,0.146729582,0.16144694,0.192467931,0.09498256,0.128220038,0.105014716,0.230129302,0.168440673,0.121950103,0.467303609,0.483586079,0.122517171,0.211077844,0.115942788,0.134371136,0.200151918,0.123953488,0.122797326,0.171409021,0.145170824,0.170099875,0.100853275,0.131633486,0.155922711,0.096702557,0.144607139,0.130449708
cg27254482,0.413662626,0.297934181,0.435174994,0.833359397,0.25161396,0.295700546,0.647932057,0.574779495,0.393753973,0.392262836,0.198639215,0.187288114,0.653573367,0.518774236,0.127143994,0.291323771,0.548,0.619431626,0.284066438,0.403897967,0.321847705,0.34352576,0.238336486,0.494752399,0.548360569,0.422923056,0.032269504,0.539261559,0.484902202,0.735305478,0.428964531,0.389390414,0.490633278,0.191342765,0.070619768,0.35117595,0.18065455,0.433358064,0.164323453,0.599687167,0.57675206,0.386502772,0.415988059,0.610678974,0.208398385,0.41095142,0.228123083,0.588432024,0.547102981,0.483596131,0.480716447,0.519998228,0.682854414,0.330171888,0.331436635,0.650046886,0.545794393,0.385534374,0.41960473,0.529294181,0.487857111,0.338163849,0.542255788,0.520290341,0.534783847,0.343012364,0.23315851,0.566627248,0.487408693,0.328661259,0.324892499,0.356727988,0.171069336,0.356179825,0.452573575,0.475227347,0.25229458,0.374524608,0.345793931,0.422803508,0.131641895,0.396447779,0.431628176,0.517023368,0.606339923,0.59948846,0.524589837,0.321795083,0.567692465,0.51153433,0.546186874,0.233360328,0.319395738,0.346843428,0.460687565,0.417409918,0.334401148,0.159262311,0.406493346,0.235241326,0.253149162,0.270815956
